"","User_ID","Cust_name","Product_ID","Gender","Age_Group","Age","State","Zone","Occupation","Product_Category","Orders","Amount","Marital_Status"
"4818",1001352,"Sumeet","P00252842","F","36-45",37,"Maharashtra","Western","Lawyer","Clothing & Apparel",3,8833,"Single"
"4819",1002503,"Mousam","P00194142","F","36-45",41,"Maharashtra","Western","Food Processing","Clothing & Apparel",3,8833,"Married"
"4820",1001958,"MaryBeth","P00009142","M","26-35",29,"Uttar Pradesh","Central","Media","Clothing & Apparel",3,8833,"Married"
"4821",1000929,"Kastensmidt","P00105342","F","26-35",35,"Haryana","Northern","Lawyer","Clothing & Apparel",1,8832,"Single"
"4822",1001448,"Avila","P00178342","M","26-35",32,"Maharashtra","Western","Retail","Clothing & Apparel",4,8832,"Married"
"4823",1005848,"Kanak","P00015342","F","51-55",54,"Maharashtra","Western","Govt","Clothing & Apparel",2,8832,"Single"
"4824",1005433,"Mayank","P00204342","M","36-45",44,"Uttarakhand","Central","IT Sector","Clothing & Apparel",1,8832,"Married"
"4825",1003697,"Toch","P00183642","F","26-35",34,"Kerala","Southern","Banking","Clothing & Apparel",1,8831,"Married"
"4826",1005750,"Sundaresam","P00112342","F","18-25",21,"Karnataka","Southern","Media","Clothing & Apparel",1,8829,"Married"
"4827",1005917,"Moray","P00244042","M","51-55",55,"Andhra Pradesh","Southern","IT Sector","Clothing & Apparel",3,8828,"Single"
"4828",1005605,"Bühler","P00236542","M","18-25",18,"Delhi","Central","IT Sector","Clothing & Apparel",4,8828,"Married"
"4829",1005643,"Shreyshi","P00111042","M","36-45",40,"Haryana","Northern","IT Sector","Clothing & Apparel",3,8828,"Single"
"4830",1000202,"Maithilee","P00273542","F","18-25",24,"Himachal Pradesh","Northern","Hospitality","Clothing & Apparel",3,8828,"Married"
"4831",1001557,"Byrd","P00157142","M","18-25",24,"Madhya Pradesh","Central","Govt","Clothing & Apparel",4,8828,"Single"
"4832",1002665,"Champaklata","P00025442","F","36-45",37,"Madhya Pradesh","Central","Food Processing","Clothing & Apparel",2,8828,"Single"
"4833",1004313,"Duhita","P00115142","M","26-35",32,"Maharashtra","Western","Govt","Clothing & Apparel",1,8827,"Married"
"4834",1001587,"Suzanne","P00226142","M","26-35",35,"Delhi","Central","Banking","Clothing & Apparel",3,8826,"Married"
"4835",1000669,"Jesslyn","P00079142","F","26-35",26,"Jharkhand","Eastern","Food Processing","Clothing & Apparel",2,8826,"Married"
"4836",1003067,"Gunjan","P00177942","M","26-35",26,"Karnataka","Southern","IT Sector","Clothing & Apparel",1,8826,"Single"
"4837",1003874,"Phillina","P00125942","F","26-35",26,"Himachal Pradesh","Northern","Banking","Clothing & Apparel",2,8825,"Single"
"4838",1005051,"Nelson","P00276942","M","51-55",54,"Karnataka","Southern","IT Sector","Clothing & Apparel",1,8825,"Married"
"4839",1003688,"Craig","P00331042","F","18-25",20,"Andhra Pradesh","Southern","Hospitality","Clothing & Apparel",3,8824,"Married"
"4840",1002761,"MacAllister","P00132242","F","36-45",38,"Bihar","Eastern","IT Sector","Clothing & Apparel",4,8824,"Married"
"4841",1003441,"Julie","P00111242","M","26-35",29,"Haryana","Northern","Construction","Clothing & Apparel",4,8824,"Single"
"4842",1002794,"House","P00279542","F","26-35",29,"Karnataka","Southern","Healthcare","Footwear & Shoes",2,8824,"Single"
"4843",1001980,"Christina","P00129042","F","36-45",43,"Karnataka","Southern","IT Sector","Footwear & Shoes",1,8824,"Single"
"4844",1004115,"Barreto","P00356742","F","26-35",30,"Karnataka","Southern","Healthcare","Clothing & Apparel",3,8823,"Single"
"4845",1002941,"Bavinger","P00127742","F","36-45",39,"Delhi","Central","Automobile","Clothing & Apparel",3,8822,"Married"
"4846",1000974,"Wallace","P00046142","F","36-45",44,"Kerala","Southern","Lawyer","Clothing & Apparel",1,8822,"Married"
"4847",1003277,"Aimee","P00182242","F","26-35",31,"Maharashtra","Western","Hospitality","Clothing & Apparel",2,8822,"Single"
"4848",1004407,"Childs","P00163442","F","18-25",18,"Delhi","Central","Hospitality","Clothing & Apparel",2,8820,"Married"
"4849",1004732,"Sudheer","P00120342","M","26-35",27,"Delhi","Central","IT Sector","Clothing & Apparel",2,8820,"Single"
"4850",1002153,"Mike","P00208042","F","18-25",20,"Himachal Pradesh","Northern","Banking","Clothing & Apparel",2,8820,"Married"
"4851",1005795,"Conant","P00084542","F","26-35",33,"Uttar Pradesh","Central","IT Sector","Clothing & Apparel",2,8820,"Single"
"4852",1003224,"Kushal","P00085342","M","26-35",34,"Uttar Pradesh","Central","Retail","Clothing & Apparel",3,8819,"Married"
"4853",1005446,"Sheetal","P00281042","M","51-55",54,"Uttar Pradesh","Central","Food Processing","Clothing & Apparel",3,8819,"Married"
"4854",1002188,"Seite","P00030142","M","18-25",24,"Andhra Pradesh","Southern","Healthcare","Clothing & Apparel",4,8818,"Single"
"4855",1001807,"Häberlin","P00002242","F","18-25",23,"Maharashtra","Western","Aviation","Clothing & Apparel",4,8818,"Single"
"4856",1004312,"Eaton","P00054242","F","26-35",35,"Maharashtra","Western","Construction","Clothing & Apparel",3,8818,"Single"
"4857",1001667,"Mane","P00014642","F","51-55",51,"Uttar Pradesh","Central","Healthcare","Clothing & Apparel",1,8815,"Single"
"4858",1004227,"William","P00195742","F","26-35",26,"Gujarat","Western","Healthcare","Clothing & Apparel",3,8814,"Single"
"4859",1005511,"Cox","P00084542","F","46-50",47,"Uttar Pradesh","Central","IT Sector","Clothing & Apparel",1,8814,"Single"
"4860",1001701,"Rachel","P00177142","M","26-35",31,"Karnataka","Southern","Healthcare","Clothing & Apparel",1,8813,"Single"
"4861",1002278,"Spruell","P00274142","F","51-55",55,"Karnataka","Southern","Govt","Clothing & Apparel",4,8813,"Married"
"4862",1004221,"Bhosale","P00148642","F","36-45",45,"Delhi","Central","IT Sector","Footwear & Shoes",3,8811,"Single"
"4863",1001404,"Vineet","P00209842","F","51-55",51,"Haryana","Northern","Automobile","Clothing & Apparel",1,8811,"Single"
"4864",1002485,"Kaydos","P00321042","F","36-45",43,"Himachal Pradesh","Northern","Banking","Clothing & Apparel",2,8810,"Married"
"4865",1005418,"Arindam","P00289342","M","26-35",35,"Uttarakhand","Central","Media","Clothing & Apparel",3,8810,"Single"
"4866",1000261,"Galang","P00055142","F","26-35",34,"Bihar","Eastern","IT Sector","Clothing & Apparel",3,8809,"Married"
"4867",1003423,"Sayre","P00248942","F","26-35",29,"Uttar Pradesh","Central","IT Sector","Clothing & Apparel",3,8809,"Married"
"4868",1003552,"Sharelle","P00355642","M","36-45",41,"Himachal Pradesh","Northern","Healthcare","Clothing & Apparel",2,8808,"Single"
"4869",1005558,"Rupert","P00042142","F","0-17",15,"Uttar Pradesh","Central","Healthcare","Clothing & Apparel",3,8808,"Married"
"4870",1000513,"Rachel","P00302042","F","26-35",31,"Himachal Pradesh","Northern","Banking","Clothing & Apparel",3,8807,"Single"
"4871",1005146,"Sumrall","P00270242","M","55+",89,"Jharkhand","Eastern","Automobile","Footwear & Shoes",4,8807,"Married"
"4872",1004064,"Skach","P00346342","F","46-50",48,"Karnataka","Southern","IT Sector","Footwear & Shoes",3,8807,"Married"
"4873",1004139,"Ulpright","P00054242","F","55+",56,"Maharashtra","Western","IT Sector","Clothing & Apparel",2,8806,"Single"
"4874",1002794,"House","P00116142","F","26-35",33,"Uttar Pradesh","Central","Govt","Clothing & Apparel",1,8806,"Married"
"4875",1003953,"Jenna","P00102642","F","26-35",28,"Uttar Pradesh","Central","Chemical","Clothing & Apparel",2,8805,"Married"
"4876",1001845,"Ralph","P00065442","F","26-35",31,"Delhi","Central","IT Sector","Clothing & Apparel",4,8804,"Single"
"4877",1003728,"Ellis","P00295842","F","18-25",24,"Himachal Pradesh","Northern","Healthcare","Clothing & Apparel",2,8804,"Single"
"4878",1003539,"Rahul","P00161442","M","26-35",35,"Uttar Pradesh","Central","IT Sector","Clothing & Apparel",3,8804,"Married"
"4879",1005450,"Sachs","P00161942","F","18-25",22,"Jharkhand","Eastern","Lawyer","Clothing & Apparel",3,8803,"Married"
"4880",1003808,"Vishakha","P00354942","F","26-35",26,"Himachal Pradesh","Northern","Aviation","Clothing & Apparel",3,8802,"Single"
"4881",1001601,"Shahid","P00120042","F","26-35",30,"Gujarat","Western","Media","Clothing & Apparel",2,8799,"Married"
"4882",1002777,"Overfelt","P0095742","F","18-25",25,"Jharkhand","Eastern","Banking","Clothing & Apparel",3,8799,"Single"
"4883",1004213,"Workman","P00057942","F","36-45",36,"Bihar","Eastern","Food Processing","Clothing & Apparel",1,8798,"Married"
"4884",1002934,"Brumley","P00114942","M","36-45",40,"Karnataka","Southern","Agriculture","Clothing & Apparel",4,8797,"Married"
"4885",1002788,"Pippenger","P00327542","F","55+",87,"Uttar Pradesh","Central","Aviation","Clothing & Apparel",4,8797,"Single"
"4886",1003572,"Anita","P00313342","F","36-45",40,"Himachal Pradesh","Northern","Lawyer","Clothing & Apparel",4,8796,"Married"
"4887",1004290,"Julia","P00126142","F","26-35",28,"Uttar Pradesh","Central","Healthcare","Clothing & Apparel",3,8796,"Single"
"4888",1001087,"Waco","P00182142","M","26-35",31,"Uttar Pradesh","Central","Hospitality","Clothing & Apparel",1,8796,"Married"
"4889",1001880,"Clark","P00281542","F","36-45",40,"Kerala","Southern","Media","Clothing & Apparel",4,8795,"Single"
"4890",1002178,"Evan","P00120442","F","46-50",47,"Madhya Pradesh","Central","Banking","Clothing & Apparel",3,8795,"Married"
"4891",1000078,"Armold","P00192842","M","46-50",49,"Delhi","Central","Lawyer","Clothing & Apparel",1,8794,"Single"
"4892",1000392,"Cooley","P00259442","F","18-25",24,"Uttar Pradesh","Central","IT Sector","Clothing & Apparel",4,8794,"Married"
"4893",1002907,"Bharat","P00362342","M","36-45",36,"Maharashtra","Western","Automobile","Clothing & Apparel",3,8793,"Single"
"4894",1001845,"Ralph","P00303242","F","26-35",26,"Andhra Pradesh","Southern","Lawyer","Clothing & Apparel",2,8792,"Married"
"4895",1000664,"Deborah","P00117542","M","36-45",36,"Karnataka","Southern","Media","Footwear & Shoes",2,8792,"Single"
"4896",1003327,"Dilbeck","P00019142","F","18-25",19,"Himachal Pradesh","Northern","Banking","Clothing & Apparel",2,8790,"Single"
"4897",1005482,"Daksh","P00249642","F","18-25",20,"Madhya Pradesh","Central","Banking","Clothing & Apparel",3,8790,"Married"
"4898",1002221,"Shikhar","P00370642","F","55+",86,"Uttar Pradesh","Central","Construction","Clothing & Apparel",4,8790,"Single"
"4899",1001120,"Katharine","P00159542","F","18-25",25,"Karnataka","Southern","Healthcare","Clothing & Apparel",3,8789,"Single"
"4900",1002124,"Linda","P00147942","F","26-35",27,"Maharashtra","Western","Healthcare","Clothing & Apparel",1,8789,"Single"
"4901",1001164,"Katrina","P00132542","M","26-35",28,"Rajasthan","Northern","Hospitality","Clothing & Apparel",1,8789,"Single"
"4902",1002299,"Toby","P00173042","M","18-25",24,"Uttar Pradesh","Central","Construction","Clothing & Apparel",4,8789,"Single"
"4903",1001974,"Epp","P00248742","F","36-45",39,"Uttarakhand","Central","Textile","Clothing & Apparel",3,8789,"Married"
"4904",1004967,"Pippenger","P00003942","F","18-25",25,"Kerala","Southern","Banking","Clothing & Apparel",1,8788,"Married"
"4905",1004832,"Frazer","P00201342","F","26-35",31,"Karnataka","Southern","Media","Footwear & Shoes",3,8787,"Single"
"4906",1000368,"Olsen","P00293342","M","26-35",35,"Uttar Pradesh","Central","Textile","Clothing & Apparel",1,8787,"Married"
"4907",1005881,"Tulika","P00303642","F","36-45",37,"Bihar","Eastern","Banking","Clothing & Apparel",3,8786,"Married"
"4908",1000092,"Gene","P00251542","M","18-25",22,"Delhi","Central","Banking","Clothing & Apparel",3,8785,"Married"
"4909",1005490,"Todd","P00044442","F","46-50",46,"Himachal Pradesh","Northern","Hospitality","Clothing & Apparel",2,8783,"Single"
"4910",1003620,"Catini","P00034842","F","26-35",35,"Kerala","Southern","Aviation","Clothing & Apparel",3,8783,"Single"
"4911",1004448,"Akshat","P00120842","F","26-35",26,"Maharashtra","Western","Healthcare","Clothing & Apparel",4,8783,"Single"
"4912",1005809,"Carlos","P00118142","F","26-35",30,"Uttar Pradesh","Central","Retail","Clothing & Apparel",2,8782,"Single"
"4913",1004225,"Nick","P00199142","M","26-35",26,"Karnataka","Southern","Banking","Clothing & Apparel",2,8781,"Married"
"4914",1004862,"Tanja","P00155442","M","26-35",31,"Uttar Pradesh","Central","Aviation","Clothing & Apparel",2,8781,"Married"
"4915",1002617,"Ankita","P00307642","M","46-50",46,"Delhi","Central","Healthcare","Clothing & Apparel",2,8779,"Single"
"4916",1003958,"Arsheen","P00016342","F","46-50",46,"Kerala","Southern","Construction","Clothing & Apparel",3,8779,"Single"
"4917",1005100,"Spruell","P00090942","F","51-55",55,"Maharashtra","Western","IT Sector","Clothing & Apparel",2,8778,"Single"
"4918",1002777,"Overfelt","P00295842","F","18-25",22,"Telangana","Southern","Lawyer","Clothing & Apparel",4,8778,"Married"
"4919",1000839,"Hilary","P00111842","M","26-35",34,"Himachal Pradesh","Northern","IT Sector","Clothing & Apparel",1,8776,"Single"
"4920",1003578,"Garza","P00021842","M","51-55",51,"Maharashtra","Western","Automobile","Clothing & Apparel",1,8775,"Married"
"4921",1003192,"Hooks","P00241542","F","18-25",25,"Jharkhand","Eastern","Automobile","Clothing & Apparel",3,8774,"Single"
"4922",1004682,"Vishakha","P0096842","F","26-35",35,"Karnataka","Southern","IT Sector","Footwear & Shoes",2,8774,"Married"
"4923",1005098,"Saloni","P00190742","F","51-55",51,"Uttar Pradesh","Central","IT Sector","Footwear & Shoes",3,8774,"Single"
"4924",1005124,"Wiener","P00091342","F","36-45",45,"Uttarakhand","Central","Aviation","Clothing & Apparel",3,8774,"Married"
"4925",1001143,"Melton","P00128942","F","51-55",51,"Bihar","Eastern","IT Sector","Clothing & Apparel",4,8773,"Single"
"4926",1001231,"Rozendal","P00116742","F","26-35",30,"Himachal Pradesh","Northern","Healthcare","Clothing & Apparel",2,8773,"Single"
"4927",1001088,"Phan","P00133742","M","0-17",14,"Delhi","Central","Hospitality","Clothing & Apparel",2,8771,"Single"
"4928",1005759,"Tushina","P00255942","M","26-35",26,"Jharkhand","Eastern","IT Sector","Clothing & Apparel",1,8771,"Single"
"4929",1005759,"Tushina","P00255942","M","26-35",26,"Telangana","Southern","IT Sector","Clothing & Apparel",1,8771,"Single"
"4930",1000524,"Ober","P00350642","F","18-25",22,"Haryana","Northern","Healthcare","Clothing & Apparel",4,8770,"Single"
"4931",1000181,"Jay","P00304442","F","18-25",22,"Delhi","Central","Chemical","Clothing & Apparel",4,8769,"Single"
"4932",1001323,"Divyansha","P00302142","M","36-45",36,"Delhi","Central","Food Processing","Clothing & Apparel",3,8769,"Single"
"4933",1002180,"Rahul","P00184042","F","26-35",33,"Jharkhand","Eastern","Automobile","Clothing & Apparel",2,8769,"Married"
"4934",1001437,"Savi","P00265242","F","51-55",51,"Kerala","Southern","Retail","Clothing & Apparel",2,8769,"Single"
"4935",1000727,"Joseph","P00041542","F","36-45",44,"Gujarat","Western","IT Sector","Clothing & Apparel",1,8768,"Single"
"4936",1004371,"Conant","P00303842","M","18-25",23,"Maharashtra","Western","Aviation","Clothing & Apparel",1,8768,"Single"
"4937",1001015,"Bharat","P00289742","F","36-45",45,"Andhra Pradesh","Southern","Media","Clothing & Apparel",1,8767,"Married"
"4938",1005718,"Nat","P00150142","M","36-45",38,"Karnataka","Southern","Govt","Clothing & Apparel",3,8767,"Single"
"4939",1003331,"Jaideep","P00219942","M","26-35",29,"Maharashtra","Western","Automobile","Tupperware",1,8767,"Married"
"4940",1002748,"Farhat","P00266542","F","26-35",28,"Kerala","Southern","Aviation","Clothing & Apparel",1,8766,"Married"
"4941",1000033,"Yaanvi","P00058042","F","46-50",48,"Himachal Pradesh","Northern","Hospitality","Clothing & Apparel",4,8765,"Single"
"4942",1005520,"Farry","P00316642","F","46-50",47,"Madhya Pradesh","Central","Retail","Footwear & Shoes",1,8765,"Single"
"4943",1002692,"Maria","P00286642","M","18-25",19,"Maharashtra","Western","Hospitality","Clothing & Apparel",1,8764,"Single"
"4944",1001465,"Baptist","P00174942","F","51-55",54,"Uttar Pradesh","Central","Hospitality","Clothing & Apparel",3,8764,"Single"
"4945",1002665,"Champaklata","P00183642","F","36-45",45,"Jharkhand","Eastern","IT Sector","Clothing & Apparel",2,8763,"Single"
"4946",1000515,"DeCherney","P00171742","F","26-35",35,"Maharashtra","Western","Banking","Clothing & Apparel",3,8763,"Single"
"4947",1003308,"Cortes","P00044142","M","18-25",22,"Karnataka","Southern","Food Processing","Clothing & Apparel",4,8761,"Single"
"4948",1002793,"Aniket","P00002342","F","36-45",45,"Gujarat","Western","IT Sector","Clothing & Apparel",1,8760,"Married"
"4949",1002939,"Kaydos","P00044442","M","26-35",27,"Maharashtra","Western","Media","Clothing & Apparel",4,8760,"Single"
"4950",1005795,"Conant","P00117942","F","26-35",34,"Uttar Pradesh","Central","Banking","Clothing & Apparel",4,8759,"Single"
"4951",1004682,"Vishakha","P00045842","F","26-35",28,"Madhya Pradesh","Central","Banking","Clothing & Apparel",4,8758,"Single"
"4952",1004433,"Divsha","P0095542","M","26-35",34,"Uttar Pradesh","Central","Automobile","Clothing & Apparel",4,8758,"Married"
"4953",1004018,"Parna","P00119642","M","46-50",47,"Karnataka","Southern","Healthcare","Clothing & Apparel",3,8757,"Single"
"4954",1000326,"Jonathan","P00091142","F","51-55",54,"Uttar Pradesh","Central","Aviation","Clothing & Apparel",4,8756,"Single"
"4955",1000387,"Apoorv","P00070942","M","36-45",38,"Andhra Pradesh","Southern","Healthcare","Clothing & Apparel",2,8755,"Single"
"4956",1002544,"Oshin","P00252642","F","46-50",50,"Maharashtra","Western","Healthcare","Clothing & Apparel",4,8755,"Single"
"4957",1003713,"Neha","P00015642","M","26-35",32,"Andhra Pradesh","Southern","Automobile","Clothing & Apparel",2,8754,"Married"
"4958",1003713,"Neha","P00015642","M","26-35",32,"Madhya Pradesh","Central","Automobile","Clothing & Apparel",4,8754,"Married"
"4959",1003992,"Ross","P00076042","F","26-35",32,"Delhi","Central","Media","Clothing & Apparel",3,8753,"Single"
"4960",1002021,"Stugart","P00146742","F","26-35",29,"Uttar Pradesh","Central","Aviation","Clothing & Apparel",3,8753,"Married"
"4961",1005512,"Ashmeet","P00277442","M","26-35",28,"Bihar","Eastern","Healthcare","Clothing & Apparel",2,8752,"Single"
"4962",1003518,"Greer","P00255842","M","18-25",19,"Uttar Pradesh","Central","Media","Clothing & Apparel",3,8752,"Single"
"4963",1003518,"Greer","P00255842","M","18-25",19,"Uttar Pradesh","Central","Media","Clothing & Apparel",4,8752,"Single"
"4964",1002013,"Takahito","P00183142","F","46-50",47,"Karnataka","Southern","Retail","Clothing & Apparel",2,8747,"Single"
